gene_id,cluster
Ap1.442,1
Ap1.440,1
Ap1.4161,1
Ap1.3195,1
Ap1.1884,1
Ap1.1881,2
Ap1.1883,1
Ap1.3200,1
Ap1.1694,1
Ap1.1294,1
Ap1.2772,1
Ap1.2898,1
Ap1.2896,1
Ap1.2892,1
Ap1.2893,1
Ap1.564,1
Ap1.560,1
Ap1.3148,1
Ap1.3143,1
Ap1.2237,1
Ap1.2235,1
Ap1.829,1
Ap1.1158,1
Ap1.75,1
Ap1.77,2
Ap1.73,1
Ap1.3300,1
Ap1.1794,1
Ap1.240,1
Ap1.3518,1
Ap1.3513,1
Ap1.2646,1
Ap1.2645,1
Ap1.2644,1
Ap1.2643,1
Ap1.2642,1
Ap1.2641,1
Ap1.2640,1
Ap1.1347,1
Ap1.3729,1
Ap1.3725,1
Ap1.3724,1
Ap1.3723,1
Ap1.403,1
Ap1.1710,1
Ap1.1711,1
Ap1.1712,1
Ap1.1713,1
Ap1.1719,1
Ap1.2993,1
Ap1.2994,1
Ap1.3024,1
Ap1.3025,1
Ap1.2377,1
Ap1.2375,1
Ap1.949,1
Ap1.942,1
Ap1.945,1
Ap1.1059,1
Ap1.1058,1
Ap1.1056,1
Ap1.1055,1
Ap1.1054,1
Ap1.3228,1
Ap1.3229,1
Ap1.3220,1
Ap1.3597,1
Ap1.3590,1
Ap1.3591,1
Ap1.3598,1
Ap1.3599,1
Ap1.1521,1
Ap1.1529,1
Ap1.3967,1
Ap1.369,1
Ap1.360,1
Ap1.366,1
Ap1.365,2
Ap1.364,2
Ap1.3434,1
Ap1.3411,1
Ap1.3412,1
Ap1.3415,1
Ap1.3419,1
Ap1.754,1
Ap1.1482,1
Ap1.1488,1
Ap1.1489,1
Ap1.4056,1
Ap1.4057,1
Ap1.1978,1
Ap1.131,1
Ap1.138,1
Ap1.139,1
Ap1.3601,1
Ap1.3604,1
Ap1.3605,1
Ap1.3606,1
Ap1.3607,1
Ap1.3608,1
Ap1.499,1
Ap1.495,1
Ap1.494,1
Ap1.497,1
Ap1.496,1
Ap1.490,1
Ap1.4157,1
Ap1.2486,1
Ap1.1391,1
Ap1.1393,1
Ap1.1394,1
Ap1.1396,1
Ap1.1403,1
Ap1.3111,1
Ap1.554,1
Ap1.555,1
Ap1.559,1
Ap1.86,1
Ap1.88,1
Ap1.2087,1
Ap1.2086,2
Ap1.3682,1
Ap1.3683,1
Ap1.3684,1
Ap1.3686,1
Ap1.412,1
Ap1.2948,1
Ap1.2949,1
Ap1.3527,1
Ap1.3529,1
Ap1.3528,1
Ap1.3198,1
Ap1.3190,1
Ap1.3192,1
Ap1.2248,1
Ap1.1295,1
Ap1.1293,2
Ap1.1299,1
Ap1.3669,1
Ap1.2009,1
Ap1.2003,1
Ap1.1720,1
Ap1.3010,1
Ap1.218,1
Ap1.3253,1
Ap1.3252,1
Ap1.3251,1
Ap1.3250,1
Ap1.3259,1
Ap1.3258,1
Ap1.2702,1
Ap1.2700,1
Ap1.3770,1
Ap1.2791,1
Ap1.2794,1
Ap1.2797,1
Ap1.4069,1
Ap1.4060,1
Ap1.2799,1
Ap1.1946,1
Ap1.292,1
Ap1.291,1
Ap1.290,1
Ap1.3097,1
Ap1.701,1
Ap1.702,1
Ap1.938,1
Ap1.935,1
Ap1.4184,2
Ap1.4185,1
Ap1.4182,1
Ap1.4183,2
Ap1.4180,1
Ap1.4181,1
Ap1.2697,1
Ap1.2692,1
Ap1.2698,1
Ap1.1575,1
Ap1.310,1
Ap1.3217,1
Ap1.1633,1
Ap1.1632,1
Ap1.3448,1
Ap1.2713,1
Ap1.2715,1
Ap1.2714,1
Ap1.3872,1
Ap1.509,2
Ap1.508,1
Ap1.505,1
Ap1.2500,2
Ap1.421,1
Ap1.423,1
Ap1.4108,1
Ap1.4107,1
Ap1.2971,1
Ap1.2975,1
Ap1.2977,1
Ap1.2976,1
Ap1.1898,1
Ap1.1864,1
Ap1.2734,1
Ap1.1177,1
Ap1.53,1
Ap1.51,1
Ap1.439,1
Ap1.2572,1
Ap1.3326,1
Ap1.2582,1
Ap1.3285,1
Ap1.2746,1
Ap1.2743,1
Ap1.3404,1
Ap1.3745,1
Ap1.3744,1
Ap1.3746,1
Ap1.3743,1
Ap1.3749,1
Ap1.2299,1
Ap1.2292,1
Ap1.733,1
Ap1.736,1
Ap1.886,1
Ap1.1246,1
Ap1.1247,1
Ap1.1245,1
Ap1.889,1
Ap1.4037,1
Ap1.1995,1
Ap1.150,1
Ap1.965,1
Ap1.1035,1
Ap1.1036,1
Ap1.1033,1
Ap1.2155,1
Ap1.2151,1
Ap1.2159,1
Ap1.2158,1
Ap1.1542,1
Ap1.3437,1
Ap1.3433,1
Ap1.3432,1
Ap1.3430,1
Ap1.2474,1
Ap1.2475,1
Ap1.2473,1
Ap1.2804,1
Ap1.2800,1
Ap1.2808,1
Ap1.4050,1
Ap1.3663,1
Ap1.3660,1
Ap1.3661.1.5f15e451,1
Ap1.2394,1
Ap1.2397,1
Ap1.2396,1
Ap1.2532,1
Ap1.4176,1
Ap1.4175,1
Ap1.4174,1
Ap1.4173,1
Ap1.4179,1
Ap1.3328,1
Ap1.605,1
Ap1.1665,1
Ap1.1667,1
Ap1.1660,1
Ap1.1662,1
Ap1.1468,2
Ap1.1466,1
Ap1.1467,1
Ap1.2889,1
Ap1.2888,1
Ap1.2884,1
Ap1.3175,1
Ap1.576,1
Ap1.2228,1
Ap1.2225,1
Ap1.1143,1
Ap1.69,1
Ap1.65,1
Ap1.63,1
Ap1.60,1
Ap1.3373,1
Ap1.3374,1
Ap1.3377,1
Ap1.1787,1
Ap1.1785,1
Ap1.1813,1
Ap1.1810,1
Ap1.1817,1
Ap1.1816,1
Ap1.3505,1
Ap1.2679,1
Ap1.2676,1
Ap1.2677,1
Ap1.2674,1
Ap1.640,1
Ap1.1378,2
Ap1.1379,1
Ap1.1599,1
Ap1.1595,1
Ap1.3994,1
Ap1.3443,1
Ap1.3712,1
Ap1.3714,1
Ap1.855,1
Ap1.854,1
Ap1.850,1
Ap1.853,1
Ap1.2023,1
Ap1.2022,1
Ap1.2021,1
Ap1.2020,1
Ap1.2025,1
Ap1.1704,1
Ap1.186,1
Ap1.182,1
Ap1.181,1
Ap1.239,1
Ap1.235,1
Ap1.3031,1
Ap1.3034,2
Ap1.951,1
Ap1.953,1
Ap1.957,2
Ap1.1067,1
Ap1.3239,1
Ap1.3238,1
Ap1.3236,1
Ap1.3232,1
Ap1.2185,1
Ap1.2186,1
Ap1.2180,2
Ap1.3584,1
Ap1.3589,1
Ap1.371,1
Ap1.373,1
Ap1.374,1
Ap1.376,1
Ap1.2176,1
Ap1.2179,1
Ap1.3794,1
Ap1.1233,1
Ap1.1232,1
Ap1.1498,1
Ap1.1497,1
Ap1.1495,1
Ap1.4044,1
Ap1.4049,1
Ap1.3896,1
Ap1.3892,1
Ap1.108,1
Ap1.107,1
Ap1.488,1
Ap1.489,2
Ap1.485,1
Ap1.363,1
Ap1.1372,1
Ap1.1373,1
Ap1.1371,1
Ap1.1043,1
Ap1.2105,1
Ap1.2101,1
Ap1.2103,1
Ap1.2109,1
Ap1.692,1
Ap1.1389,1
Ap1.1388,1
Ap1.1387,1
Ap1.1386,2
Ap1.1658,1
Ap1.3464,1
Ap1.3460,1
Ap1.3468,1
Ap1.2736,1
Ap1.2735,1
Ap1.1414,1
Ap1.1411,1
Ap1.1410,1
Ap1.1419,1
Ap1.3104,1
Ap1.520,1
Ap1.525,1
Ap1.2504,1
Ap1.429,1
Ap1.3341,1
Ap1.3342,1
Ap1.3349,1
Ap1.3348,1
Ap1.3694,1
Ap1.3693,1
Ap1.3692,1
Ap1.3691,1
Ap1.3690,1
Ap1.2567,1
Ap1.409,1
Ap1.2950,1
Ap1.1842,1
Ap1.1306,2
Ap1.1309,1
Ap1.1308,1
Ap1.2756,1
Ap1.3189,1
Ap1.3188,1
Ap1.2277,1
Ap1.2270,1
Ap1.860,1
Ap1.863,1
Ap1.4090,1
Ap1.4093,1
Ap1.4096,1
Ap1.4098,1
Ap1.1117,1
Ap1.1115,1
Ap1.1112,1
Ap1.1113,1
Ap1.1110,1
Ap1.1111,1
Ap1.34,1
Ap1.36,1
Ap1.1,1
Ap1.3261,1
Ap1.3268,1
Ap1.3269,1
Ap1.3278,1
Ap1.712,1
Ap1.1269,1
Ap1.1260,1
Ap1.1264,1
Ap1.1266,1
Ap1.4018,1
Ap1.4010,1
Ap1.4011,1
Ap1.4012,1
Ap1.1984,1
Ap1.172,1
Ap1.173,1
Ap1.179,1
Ap1.280,1
Ap1.2338,1
Ap1.4191,1
Ap1.1019,1
Ap1.1017,1
Ap1.1014,1
Ap1.2681,1
Ap1.2680,1
Ap1.2684,1
Ap1.2689,1
Ap1.3416,1
Ap4.1659,1
Ap4.5497,1
Ap4.5494,2
Ap4.5492,1
Ap4.5493,1
Ap4.396,1
Ap4.398,1
Ap4.646,1
Ap4.645,1
Ap4.1288,1
Ap4.406,1
Ap4.6883,1
Ap4.6888,1
Ap4.6777,1
Ap4.6772,1
Ap4.6771,1
Ap4.6779,1
Ap4.2646,1
Ap4.5518,1
Ap4.5513,1
Ap4.5511,1
Ap4.5517,1
Ap4.6578,1
Ap4.6573,1
Ap4.6574,1
Ap4.6576,1
Ap4.6577,1
Ap4.3055,1
Ap4.5063,1
Ap4.5062,1
Ap4.5065,1
Ap4.5064,1
Ap4.7039,1
Ap4.1165,1
Ap4.6301,1
Ap4.6304,1
Ap4.4895,1
Ap4.319,1
Ap4.3972,1
Ap4.3970,1
Ap4.3977,1
Ap4.3976,1
Ap4.3979,1
Ap4.3978,1
Ap4.6033,1
Ap4.6808,1
Ap4.6805,1
Ap4.902,1
Ap4.5595,1
Ap4.129,1
Ap4.2905,1
Ap4.2883,1
Ap4.2129,1
Ap4.7343,1
Ap4.6633,1
Ap4.6632,1
Ap4.6927,1
Ap4.6926,1
Ap4.6928,1
Ap4.5382,1
Ap4.6087,1
Ap4.6386,1
Ap4.5857,1
Ap4.5854,1
Ap4.5853,1
Ap4.5858,1
Ap4.515,1
Ap4.7287,1
Ap4.4738,1
Ap4.4737,1
Ap4.4730,1
Ap4.5469,1
Ap4.6193,1
Ap4.6196,1
Ap4.6197,1
Ap4.6199,1
Ap4.4133,1
Ap4.4131,1
Ap4.5262,2
Ap4.583,1
Ap4.587,1
Ap4.7329,1
Ap4.1549,1
Ap4.1540,1
Ap4.1541,1
Ap4.6699,1
Ap4.829,2
Ap4.828,1
Ap4.827,1
Ap4.822,1
Ap4.5654,1
Ap4.5656,1
Ap4.5650,1
Ap4.5651,1
Ap4.5652,1
Ap4.5653,1
Ap4.6030,1
Ap4.2828,1
Ap4.2008,1
Ap4.577,1
Ap4.572,1
Ap4.638,1
Ap4.639,1
Ap4.632,1
Ap4.630,1
Ap4.631,1
Ap4.6264,1
Ap4.6260,1
Ap4.6269,1
Ap4.3345,1
Ap4.3346,1
Ap4.3343,1
Ap4.5959,1
Ap4.5958,1
Ap4.5954,1
Ap4.1255,1
Ap4.1256,1
Ap4.430,1
Ap4.431.1.5f15ddea,1
Ap4.5540,1
Ap4.1018,1
Ap4.3522,1
Ap4.6540,1
Ap4.6094,1
Ap4.6093,1
Ap4.6092,1
Ap4.6091,1
Ap4.2733,1
Ap4.2730,1
Ap4.1351,1
Ap4.1350,1
Ap4.6421,1
Ap4.1195,1
Ap4.2504,1
Ap4.328,1
Ap4.1783,1
Ap4.1786,1
Ap4.6836,1
Ap4.6838,1
Ap4.6787,1
Ap4.3492,1
Ap4.952,1
Ap4.951,1
Ap4.955,1
Ap4.6466,1
Ap4.777,1
Ap4.776,1
Ap4.6665,1
Ap4.6667,1
Ap4.7046,1
Ap4.7045,1
Ap4.4531,1
Ap4.3232,1
Ap4.6163,1
Ap4.6160,1
Ap4.1572,1
Ap4.859,1
Ap4.5660,1
Ap4.5662,1
Ap4.75,1
Ap4.74,1
Ap4.2858,1
Ap4.4845,1
Ap4.545,1
Ap4.540,1
Ap4.541,1
Ap4.7125,1
Ap4.7126,1
Ap4.4477,1
Ap4.6257,1
Ap4.3997,1
Ap4.5237,1
Ap4.1267,1
Ap4.1261,1
Ap4.1062,1
Ap4.3517,1
Ap4.1806,2
Ap4.1801,1
Ap4.4972,1
Ap4.4973,1
Ap4.4970,1
Ap4.4975,1
Ap4.5009,1
Ap4.7090,1
Ap4.7091,1
Ap4.7092,1
Ap4.7096,1
Ap4.7097,1
Ap4.5303,1
Ap4.5300,1
Ap4.4010,1
Ap4.4012,1
Ap4.4015,1
Ap4.3894,1
Ap4.6369,1
Ap4.5700,1
Ap4.669,1
Ap4.668,2
Ap4.667,1
Ap4.6258,1
Ap4.6425,1
Ap4.6423,1
Ap4.5985,1
Ap4.5986,1
Ap4.5987,1
Ap4.2666,1
Ap4.1409,1
Ap4.1402,1
Ap4.1407,1
Ap4.1406,1
Ap4.6759,1
Ap4.6754,1
Ap4.141,1
Ap4.142,1
Ap4.6519,1
Ap4.1300,1
Ap4.783,1
Ap4.780,1
Ap4.784,1
Ap4.785,1
Ap4.6659,1
Ap4.7018,1
Ap4.7010,1
Ap4.7012,1
Ap4.7014,1
Ap4.7015,1
Ap4.7017,1
Ap4.1147,2
Ap4.3780,1
Ap4.6497,2
Ap4.6496,1
Ap4.2558,1
Ap4.3208,1
Ap4.5866,1
Ap4.7198,1
Ap4.7223,1
Ap4.7220,1
Ap4.7224,2
Ap4.4759,1
Ap4.6869,1
Ap4.6863,1
Ap4.3422,1
Ap4.6284,2
Ap4.1483,1
Ap4.1488,1
Ap4.922,1
Ap4.1384,1
Ap4.1523,1
Ap4.1520,1
Ap4.1527,1
Ap4.1524,1
Ap4.884,1
Ap4.887,1
Ap4.886,1
Ap4.5637,1
Ap4.5639,1
Ap4.6415,1
Ap4.5878,2
Ap4.519,1
Ap4.6992,1
Ap4.7114,1
Ap4.5404,1
Ap4.5401,1
Ap4.5403,1
Ap4.5409,1
Ap4.5408,1
Ap4.1770,1
Ap4.1779,1
Ap4.6209,1
Ap4.2453,1
Ap4.2459,1
Ap4.4110,1
Ap4.4119,1
Ap4.5938,1
Ap4.498,1
Ap4.7305,1
Ap4.7306,1
Ap4.7301,1
Ap4.7302,1
Ap4.4651,1
Ap4.6211,1
Ap4.1856,1
Ap4.1855,1
Ap4.23,1
Ap4.20,1
Ap4.21,1
Ap4.24,1
Ap4.6918,1
Ap4.3734,1
Ap4.3739,1
Ap4.5774,1
Ap4.5779,1
Ap4.5778,1
Ap4.5489,1
Ap4.5488,1
Ap4.5487,1
Ap4.5486,1
Ap4.5480,1
Ap4.383,1
Ap4.412,1
Ap4.410,2
Ap4.6896,1
Ap4.6894,1
Ap4.6767,1
Ap4.2658,1
Ap4.6479,1
Ap4.5526,1
Ap4.5525,1
Ap4.5522,1
Ap4.5520,1
Ap4.5521,1
Ap4.6285,1
Ap4.1036,1
Ap4.1030,1
Ap4.6959,1
Ap4.7319,1
Ap4.7318,1
Ap4.6951,1
Ap4.6567,1
Ap4.6563,2
Ap4.6562,1
Ap4.6560,1
Ap4.2712,1
Ap4.4905,1
Ap4.5054,1
Ap4.1372,1
Ap4.7022,1
Ap4.4598,1
Ap4.1170,1
Ap4.1175,1
Ap4.1178,1
Ap4.303,1
Ap4.6124,1
Ap4.7270,1
Ap4.7275,1
Ap4.7277,1
Ap4.3947,1
Ap4.2306,1
Ap4.839,1
Ap4.3168,1
Ap4.3169,1
Ap4.3166,1
Ap4.119,1
Ap4.6605,1
Ap4.6602,1
Ap4.6603,1
Ap4.6601,1
Ap4.6609,1
Ap4.2117,1
Ap4.2110,1
Ap4.99,2
Ap4.5157,1
Ap4.5159,1
Ap4.7143,1
Ap4.7144,1
Ap4.7145,1
Ap4.4723,1
Ap4.4727,1
Ap4.4725,1
Ap4.4120,1
Ap4.5290,2
Ap4.5293,1
Ap4.268,1
Ap4.260,1
Ap4.262,1
Ap4.192,1
Ap4.190,1
Ap4.7335,1
Ap4.7330,1
Ap4.7333,2
Ap4.7339,1
Ap4.7338,1
Ap4.1714,1
Ap4.1081,1
Ap4.2193,1
Ap4.2191,1
Ap4.1553,1
Ap4.6029,1
Ap4.6025,1
Ap4.834,1
Ap4.830,1
Ap4.5642,1
Ap4.5640,1
Ap4.5645,1
Ap4.13,1
Ap4.11,1
Ap4.10,1
Ap4.15,1
Ap4.14,1
Ap4.2839,1
Ap4.564,1
Ap4.565,1
Ap4.606,1
Ap4.6273,1
Ap4.6277,1
Ap4.6274,2
Ap4.5216,1
Ap4.5217,1
Ap4.5211,1
Ap4.5212,1
Ap4.5964,1
Ap4.5961,1
Ap4.1248,1
Ap4.1243,1
Ap4.1247,1
Ap4.1246,1
Ap4.6738,2
Ap4.6730,1
Ap4.6736,1
Ap4.6735,1
Ap4.1179,1
Ap4.1000,1
Ap4.1827,1
Ap4.6964,1
Ap4.5722,1
Ap4.681,1
Ap4.689,1
Ap4.7248,1
Ap4.443,1
Ap4.3483,1
Ap4.941,1
Ap4.942,1
Ap4.943,1
Ap4.947,1
Ap4.949,1
Ap4.168,1
Ap4.166,1
Ap4.163,1
Ap4.6536,2
Ap4.6530,1
Ap4.6532,1
Ap4.760,1
Ap4.767,1
Ap4.769,1
Ap4.6678,1
Ap4.6676,1
Ap4.6674,1
Ap4.2166,1
Ap4.7072,1
Ap4.7070,1
Ap4.5693,1
Ap4.5698,1
Ap4.5344,1
Ap4.5345,1
Ap4.5343,1
Ap4.5340,1
Ap4.5341,2
Ap4.5349,1
Ap4.2570,1
Ap4.2573,1
Ap4.5108,1
Ap4.5100,1
Ap4.5103,1
Ap4.5107,1
Ap4.6846,1
Ap4.6153,1
Ap4.259,1
Ap4.1500,1
Ap4.1505,1
Ap4.1507,1
Ap4.863,1
Ap4.5610,1
Ap4.6931,1
Ap4.48,1
Ap4.47,1
Ap4.6101,1
Ap4.6102,1
Ap4.534,1
Ap4.2044,1
Ap4.7133,1
Ap4.7132,1
Ap4.7137,1
Ap4.7136,1
Ap4.7135,1
Ap4.7134,1
Ap4.7139,1
Ap4.4447,1
Ap4.5423,1
Ap4.5422,1
Ap4.5426,1
Ap4.217,1
Ap4.3306,1
Ap4.5228,1
Ap4.5224,1
Ap4.5223,1
Ap4.5918,1
Ap4.5917,1
Ap4.5916,1
Ap4.1059,1
Ap4.6581,1
Ap4.6582,2
Ap4.6940,1
Ap4.3699,1
Ap4.6059,1
Ap4.1872,1
Ap4.4961,1
Ap4.4963,1
Ap4.4964,1
Ap4.7089,1
Ap4.7087,1
Ap4.7083,1
Ap4.1620,1
Ap4.7130,1
Ap4.677,1
Ap4.1290,1
Ap4.1295,2
Ap4.5993,1
Ap4.5992,1
Ap4.5990,1
Ap4.6743,1
Ap4.6741,1
Ap4.6740,1
Ap4.6744,1
Ap4.5509,1
Ap4.5504,1
Ap4.5505,1
Ap4.5502,1
Ap4.6089,1
Ap4.6503,1
Ap4.5079,1
Ap4.1315,1
Ap4.1314,1
Ap4.1317,1
Ap4.1313,1
Ap4.1152,1
Ap4.3792,1
Ap4.3790,1
Ap4.3795,1
Ap4.6313,1
Ap4.4889,1
Ap4.584,1
Ap4.7216,1
Ap4.7217,1
Ap4.4745,1
Ap4.4746,1
Ap4.7340,1
Ap4.3965,1
Ap4.6875,1
Ap4.6874,1
Ap4.6290,1
Ap4.6295,1
Ap4.1476,1
Ap4.1477,1
Ap4.6129,1
Ap4.6127,1
Ap4.6123,1
Ap4.6121,1
Ap4.6120,1
Ap4.914,1
Ap4.6226,1
Ap4.4183,1
Ap4.131,1
Ap4.2917,1
Ap4.1395,1
Ap4.736,2
Ap4.733,1
Ap4.731,1
Ap4.730,1
Ap4.1539,1
Ap4.1533,1
Ap4.1532,1
Ap4.1537,1
Ap4.6629,1
Ap4.6626,1
Ap4.6621,1
Ap4.6622,1
Ap4.6623,2
Ap4.4057,1
Ap4.893,1
Ap4.897,1
Ap4.5627,1
Ap4.6429,1
Ap4.2898,1
Ap4.2894,1
Ap4.3858,1
Ap4.5869,1
Ap4.5868,1
Ap4.5867,1
Ap4.500,1
Ap4.509,1
Ap4.6982,1
Ap4.6984,1
Ap4.6987,1
Ap4.7298,1
Ap4.7296,1
Ap4.7297,1
Ap4.7295,1
Ap4.7291,1
Ap4.3396,1
Ap4.5471,1
Ap4.1744,1
Ap4.6210,1
Ap4.6215,1
Ap4.6219,1
Ap4.2467,1
Ap4.7311,1
Ap4.7317,1
Ap4.6007,1
Ap4.815,2
Ap4.819,1
Ap4.2786,1
Ap4.143,1
Ap4.35,1
Ap4.34,1
Ap4.33,1
Ap4.6907,1
Ap4.6906,1
Ap4.3741,1
Ap4.3742,1
Ap4.5740,1
Ap4.5741,1
Ap4.5744,1
Ap4.5944,1
Ap4.423,1
Ap4.426,1
Ap4.424,1
Ap4.429,1
Ap4.2627,1
Ap4.5534,1
Ap4.5531,1
Ap4.5533,1
Ap4.5532,1
Ap4.1023,1
Ap4.1027,1
Ap4.1026,1
Ap4.1025,2
Ap4.6559,1
Ap4.6083,1
Ap4.6086,1
Ap4.4935,1
Ap4.5045,1
Ap4.5046,1
Ap4.5042,1
Ap4.1343,1
Ap4.1340,1
Ap4.1344,1
Ap4.4055,1
Ap4.4056,1
Ap4.4052,1
Ap4.4058,1
Ap4.1180,1
Ap4.333,1
Ap4.330,1
Ap4.7266,1
Ap4.7265,1
Ap4.7261,1
Ap4.3958,1
Ap4.6829,1
Ap4.6798,1
Ap4.3170,1
Ap4.3176,1
Ap4.2498,1
Ap4.962,1
Ap4.961,1
Ap4.574,1
Ap4.105,1
Ap4.107,1
Ap4.102,1
Ap4.740,1
Ap4.6619,1
Ap4.7054,1
Ap4.7057,1
Ap4.7050,1
Ap4.4507,1
Ap4.5360,1
Ap4.6459,2
Ap4.3242,1
Ap4.5166,1
Ap4.5165,1
Ap4.4718,1
Ap4.4719,1
Ap4.1736,1
Ap4.1734,1
Ap4.1739,1
Ap4.5286,1
Ap4.277,1
Ap4.180,1
Ap4.181,1
Ap4.182,1
Ap4.6695,1
Ap4.6696,1
Ap4.6691,1
Ap4.6693,1
Ap4.1567,2
Ap4.1564,1
Ap4.5672,1
Ap4.5673,1
Ap4.5098,1
Ap4.5093,1
Ap4.5095,2
Ap4.64,1
Ap4.60,2
Ap4.61,1
Ap4.559,1
Ap4.2024,1
Ap4.3772,1
Ap4.3775,1
Ap4.3777,1
Ap4.4792,1
Ap4.4793,1
Ap4.3982,1
Ap4.3980,1
Ap4.3981,1
Ap4.3986,1
Ap4.3987,1
Ap4.1270,1
Ap4.591,1
Ap4.595,1
Ap4.5569,1
Ap4.1077,1
Ap4.1810,1
Ap4.4363,1
Ap4.4365,1
Ap4.5012,1
Ap4.5016,1
Ap4.5015,1
Ap4.4009,1
Ap4.4002,1
Ap4.6953,1
Ap4.1607,1
Ap4.6378,1
Ap4.6370,1
Ap4.6371,1
Ap4.6377,1
Ap4.696,1
Ap4.5646,1
Ap4.7055,1
Ap4.7053,1
Ap4.7059,1
Ap4.3905,1
Ap4.2691,1
Ap4.1418,1
Ap4.1419,1
Ap4.1413,1
Ap4.158,1
Ap4.6523,1
Ap4.6525,1
Ap4.1339,1
Ap4.1331,1
Ap4.1336,1
Ap4.1335,1
Ap4.797,1
Ap4.791,1
Ap4.6642,2
Ap4.6646,1
Ap4.6645,1
Ap4.7069,1
Ap4.7063,1
Ap4.4082,1
Ap4.4083,1
Ap4.5688,1
Ap4.5685,1
Ap4.5359,1
Ap4.1139,1
Ap4.1136,1
Ap4.1688,1
Ap4.5114,1
Ap4.5110,1
Ap4.5808,1
Ap4.5803,1
Ap4.5805,1
Ap4.5804,1
Ap4.5807,1
Ap4.7186,1
Ap4.7189,1
Ap4.7233,1
Ap4.4765,1
Ap4.4764,1
Ap4.5346,1
Ap4.6857,1
Ap4.6858,1
Ap4.3435,1
Ap4.1498,2
Ap4.6145,1
Ap4.6144,1
Ap4.6141,2
Ap4.6140,1
Ap4.938,1
Ap4.1514,2
Ap4.1513,1
Ap4.1512,2
Ap4.3607,1
Ap4.5605,1
Ap4.57,1
Ap4.56,1
Ap4.54,1
Ap4.52,1
Ap4.6404,1
Ap4.6405,1
Ap4.6406,1
Ap4.6407,1
Ap4.6400,1
Ap4.6401,1
Ap4.6402,1
Ap4.6403,2
Ap4.1997,1
Ap4.5883,1
Ap4.5885,1
Ap4.5884,1
Ap4.526,1
Ap4.524,2
Ap4.522,1
Ap4.520,1
Ap4.7105,1
Ap4.7101,1
Ap4.4451,1
Ap4.5413,1
Ap4.6237,1
Ap4.6236,1
Ap4.6233,1
Ap4.6231,1
Ap4.6238,1
Ap4.5251,1
Ap4.5252,1
Ap4.5928,1
Ap4.5920,1
Ap4.5925,1
Ap4.488,1
Ap4.1044,1